timestamp,hourly_usage,hourly_pct_left,hourly_reset_in,hourly_reset_at,weekly_pct_left,weekly_reset_in,weekly_reset_at,total_tokens_k,tokens_delta_k,plan
2026-07-10T22:30:01Z,,92,1h 3m,,99,6d 20h 3m,,158569,0,plus ($0.00)
2026-07-10T22:45:01Z,,90,49m,,98,6d 19h 49m,,110764,-47805,plus ($0.00)
2026-07-10T23:00:01Z,,88,33m,,98,6d 19h 33m,,171157,60393,plus ($0.00)
2026-07-10T23:15:01Z,,86,19m,,98,6d 19h 19m,,176089,4932,plus ($0.00)
2026-07-10T23:30:02Z,,86,4m,,98,6d 19h 4m,,176089,0,plus ($0.00)
2026-07-10T23:45:02Z,,98,4h 49m,,98,6d 18h 49m,,177041,952,plus ($0.00)
2026-07-11T00:00:01Z,,98,4h 34m,,98,6d 18h 34m,,177041,0,plus ($0.00)
2026-07-11T00:15:01Z,,97,4h 19m,,97,6d 18h 19m,,178038,997,plus ($0.00)
2026-07-11T00:30:01Z,,97,4h 4m,,97,6d 18h 4m,,178038,0,plus ($0.00)
2026-07-11T00:45:01Z,,96,3h 49m,,97,6d 17h 49m,,179033,995,plus ($0.00)
2026-07-11T01:00:01Z,,96,3h 34m,,97,6d 17h 34m,,179033,0,plus ($0.00)
2026-07-11T01:15:01Z,,95,3h 19m,,97,6d 17h 19m,,180032,999,plus ($0.00)
2026-07-11T01:30:01Z,,95,3h 4m,,97,6d 17h 4m,,180032,0,plus ($0.00)
2026-07-11T01:45:01Z,,94,2h 49m,,97,6d 16h 49m,,181023,991,plus ($0.00)
2026-07-11T02:00:01Z,,94,2h 34m,,97,6d 16h 34m,,181023,0,plus ($0.00)
2026-07-11T02:15:01Z,,93,2h 19m,,97,6d 16h 19m,,182020,997,plus ($0.00)
2026-07-11T02:30:01Z,,,,,,,,182020,0,
2026-07-11T02:45:01Z,,91,1h 49m,,97,6d 15h 49m,,183017,997,plus ($0.00)
2026-07-11T03:00:01Z,,91,1h 34m,,97,6d 15h 34m,,183017,0,plus ($0.00)
2026-07-11T03:15:01Z,,,,,,,,184029,1012,
2026-07-11T03:30:01Z,,91,1h 4m,,96,6d 15h 3m,,184029,0,plus ($0.00)
2026-07-11T03:45:01Z,,,,,,,,185031,1002,
2026-07-11T04:00:01Z,,89,34m,,96,6d 14h 34m,,185031,0,plus ($0.00)
2026-07-11T04:15:01Z,,98,49m,,99,6d 14h 49m,,186037,1006,plus ($0.00)
2026-07-11T04:30:01Z,,88,4m,,96,6d 14h 4m,,186037,0,plus ($0.00)
2026-07-11T04:45:01Z,,98,4h 49m,,96,6d 13h 49m,,187047,1010,plus ($0.00)
2026-07-11T05:00:02Z,,98,4h 34m,,96,6d 13h 34m,,187047,0,plus ($0.00)
2026-07-11T05:15:01Z,,96,4h 19m,,96,6d 13h 19m,,188053,1006,plus ($0.00)
2026-07-11T05:30:01Z,,96,4h 4m,,96,6d 13h 4m,,188053,0,plus ($0.00)
2026-07-11T05:45:01Z,,95,3h 49m,,95,6d 12h 49m,,189063,1010,plus ($0.00)
2026-07-11T06:00:01Z,,95,3h 34m,,95,6d 12h 34m,,189063,0,plus ($0.00)
2026-07-11T06:15:01Z,,98,4h 49m,,100,6d 23h 49m,,190067,1004,plus ($0.00)
2026-07-11T06:30:01Z,,98,4h 34m,,100,6d 23h 34m,,190067,0,plus ($0.00)
2026-07-11T06:45:01Z,,96,4h 19m,,99,6d 23h 19m,,191079,1012,plus ($0.00)
2026-07-11T07:00:02Z,,96,4h 4m,,99,6d 23h 4m,,191079,0,plus ($0.00)
2026-07-11T07:15:01Z,,99,4h 59m,,100,6d 23h 59m,,192086,1007,plus ($0.00)
2026-07-11T07:30:01Z,,95,3h 34m,,99,6d 22h 34m,,192086,0,plus ($0.00)
2026-07-11T07:45:01Z,,93,3h 19m,,99,6d 22h 19m,,193092,1006,plus ($0.00)
2026-07-11T08:00:02Z,,93,3h 4m,,99,6d 22h 4m,,193092,0,plus ($0.00)
2026-07-11T08:15:01Z,,92,2h 49m,,99,6d 21h 49m,,194095,1003,plus ($0.00)
2026-07-11T08:30:01Z,,92,2h 33m,,99,6d 21h 33m,,194095,0,plus ($0.00)
2026-07-11T08:45:01Z,,99,4h 59m,,100,6d 23h 59m,,195106,1011,plus ($0.00)
2026-07-11T09:00:02Z,,90,2h 4m,,98,6d 21h 4m,,195106,0,plus ($0.00)
2026-07-11T09:15:01Z,,89,1h 49m,,98,6d 20h 49m,,196112,1006,plus ($0.00)
2026-07-11T09:30:01Z,,89,1h 34m,,98,6d 20h 34m,,196112,0,plus ($0.00)
2026-07-11T09:45:01Z,,87,1h 19m,,98,6d 20h 19m,,197123,1011,plus ($0.00)
2026-07-11T10:00:02Z,,87,1h 4m,,98,6d 20h 4m,,197123,0,plus ($0.00)
2026-07-11T10:15:01Z,,86,49m,,98,6d 19h 49m,,198113,990,plus ($0.00)
2026-07-11T10:30:01Z,,86,34m,,98,6d 19h 34m,,198113,0,plus ($0.00)
2026-07-11T10:45:01Z,,84,19m,,98,6d 19h 19m,,199130,1017,plus ($0.00)
2026-07-11T11:00:01Z,,84,4m,,98,6d 19h 4m,,199130,0,plus ($0.00)
2026-07-11T11:15:01Z,,97,4h 49m,,97,6d 18h 49m,,200139,1009,plus ($0.00)
2026-07-11T11:30:01Z,,97,4h 34m,,97,6d 18h 34m,,200139,0,plus ($0.00)
2026-07-11T11:45:01Z,,96,4h 19m,,97,6d 18h 19m,,201152,1013,plus ($0.00)
2026-07-11T12:00:01Z,,96,4h 4m,,97,6d 18h 4m,,201152,0,plus ($0.00)
2026-07-11T12:15:01Z,,94,3h 49m,,97,6d 17h 49m,,202142,990,plus ($0.00)
2026-07-11T12:30:01Z,,94,3h 34m,,97,6d 17h 34m,,202142,0,plus ($0.00)
2026-07-11T12:45:01Z,,93,3h 19m,,97,6d 17h 19m,,203150,1008,plus ($0.00)
2026-07-11T13:00:01Z,,93,3h 4m,,97,6d 17h 4m,,203150,0,plus ($0.00)
2026-07-11T13:15:01Z,,92,2h 49m,,96,6d 16h 49m,,204176,1026,plus ($0.00)
2026-07-11T13:30:01Z,,91,2h 34m,,96,6d 16h 34m,,219460,15284,plus ($0.00)
2026-07-11T13:45:01Z,,90,2h 19m,,96,6d 16h 19m,,220461,1001,plus ($0.00)
2026-07-11T14:00:01Z,,89,2h 4m,,96,6d 16h 4m,,220461,0,plus ($0.00)
2026-07-11T14:15:01Z,,88,1h 49m,,96,6d 15h 49m,,221455,994,plus ($0.00)
2026-07-11T14:30:01Z,,88,1h 34m,,96,6d 15h 34m,,221455,0,plus ($0.00)
2026-07-11T14:45:01Z,,86,1h 19m,,96,6d 15h 19m,,222463,1008,plus ($0.00)
2026-07-11T15:00:02Z,,86,1h 4m,,96,6d 15h 4m,,222463,0,plus ($0.00)
2026-07-11T15:15:01Z,,85,49m,,95,6d 14h 49m,,223470,1007,plus ($0.00)
2026-07-11T15:30:01Z,,85,34m,,95,6d 14h 34m,,223470,0,plus ($0.00)
2026-07-11T15:45:01Z,,83,19m,,95,6d 14h 19m,,224476,1006,plus ($0.00)
2026-07-11T16:00:01Z,,83,4m,,95,6d 14h 4m,,224476,0,plus ($0.00)
2026-07-11T16:15:01Z,,98,4h 49m,,95,6d 13h 49m,,225482,1006,plus ($0.00)
2026-07-11T16:30:01Z,,97,4h 34m,,95,6d 13h 34m,,225482,0,plus ($0.00)
2026-07-11T16:45:01Z,,96,4h 19m,,95,6d 13h 19m,,226490,1008,plus ($0.00)
2026-07-11T17:00:01Z,,96,4h 4m,,95,6d 13h 4m,,226490,0,plus ($0.00)
2026-07-11T17:15:01Z,,95,3h 49m,,94,6d 12h 49m,,227499,1009,plus ($0.00)
2026-07-11T17:30:01Z,,95,3h 34m,,94,6d 12h 34m,,227499,0,plus ($0.00)
2026-07-11T17:45:01Z,,93,3h 19m,,94,6d 12h 19m,,228518,1019,plus ($0.00)
2026-07-11T18:00:01Z,,93,3h 4m,,94,6d 12h 4m,,228518,0,plus ($0.00)
2026-07-11T18:15:01Z,,91,2h 49m,,94,6d 11h 49m,,229526,1008,plus ($0.00)
2026-07-11T18:30:01Z,,91,2h 34m,,94,6d 11h 34m,,229526,0,plus ($0.00)
2026-07-11T18:45:01Z,,90,2h 19m,,94,6d 11h 19m,,230612,1086,plus ($0.00)
2026-07-11T19:00:01Z,,90,2h 4m,,94,6d 11h 4m,,230612,0,plus ($0.00)
2026-07-11T19:15:01Z,,89,1h 49m,,93,6d 10h 49m,,231609,997,plus ($0.00)
2026-07-11T19:30:01Z,,89,1h 34m,,93,6d 10h 33m,,231609,0,plus ($0.00)
2026-07-11T19:45:01Z,,87,1h 19m,,93,6d 10h 19m,,232616,1007,plus ($0.00)
2026-07-11T20:00:01Z,,87,1h 4m,,93,6d 10h 4m,,232616,0,plus ($0.00)
2026-07-11T20:15:01Z,,85,49m,,93,6d 9h 49m,,233624,1008,plus ($0.00)
2026-07-11T20:30:01Z,,85,34m,,93,6d 9h 34m,,233624,0,plus ($0.00)
2026-07-11T20:45:01Z,,83,19m,,93,6d 9h 19m,,234642,1018,plus ($0.00)
2026-07-11T21:00:01Z,,83,4m,,93,6d 9h 4m,,234642,0,plus ($0.00)
2026-07-11T21:15:01Z,,97,4h 49m,,92,6d 8h 49m,,235638,996,plus ($0.00)
2026-07-11T21:30:01Z,,97,4h 34m,,92,6d 8h 34m,,235638,0,plus ($0.00)
2026-07-11T21:45:01Z,,95,4h 19m,,92,6d 8h 19m,,236646,1008,plus ($0.00)
2026-07-11T22:00:02Z,,95,4h 4m,,92,6d 8h 4m,,236646,0,plus ($0.00)
2026-07-11T22:15:01Z,,99,4h 59m,,99,6d 12h 26m,,237653,1007,plus ($0.00)
2026-07-11T22:30:01Z,,93,3h 34m,,92,6d 7h 34m,,237653,0,plus ($0.00)
2026-07-11T22:45:01Z,,91,3h 18m,,91,6d 7h 18m,,238660,1007,plus ($0.00)
2026-07-11T23:00:01Z,,91,3h 3m,,91,6d 7h 3m,,238660,0,plus ($0.00)
2026-07-11T23:15:01Z,,89,2h 48m,,91,6d 6h 48m,,239667,1007,plus ($0.00)
2026-07-11T23:30:01Z,,89,2h 34m,,91,6d 6h 34m,,239667,0,plus ($0.00)
2026-07-11T23:45:01Z,,88,2h 19m,,91,6d 6h 19m,,240674,1007,plus ($0.00)
2026-07-12T00:00:02Z,,88,2h 4m,,91,6d 6h 4m,,240674,0,plus ($0.00)
2026-07-12T00:15:01Z,,98,4h 26m,,99,6d 10h 26m,,241680,1006,plus ($0.00)
2026-07-12T00:30:01Z,,87,1h 34m,,91,6d 5h 34m,,241680,0,plus ($0.00)
2026-07-12T00:45:01Z,,86,1h 19m,,90,6d 5h 19m,,242688,1008,plus ($0.00)
2026-07-12T01:00:01Z,,86,1h 3m,,90,6d 5h 3m,,242688,0,plus ($0.00)
2026-07-12T01:15:01Z,,84,48m,,90,6d 4h 48m,,243695,1007,plus ($0.00)
2026-07-12T01:30:01Z,,84,34m,,90,6d 4h 34m,,243695,0,plus ($0.00)
2026-07-12T01:45:01Z,,84,18m,,90,6d 4h 18m,,244713,1018,plus ($0.00)
2026-07-12T02:00:01Z,,84,3m,,90,6d 4h 3m,,244713,0,plus ($0.00)
2026-07-12T02:15:01Z,,98,4h 56m,,90,6d 3h 48m,,245711,998,plus ($0.00)
2026-07-12T02:30:01Z,,98,4h 41m,,90,6d 3h 33m,,245711,0,plus ($0.00)
2026-07-12T02:45:01Z,,97,4h 26m,,90,6d 3h 19m,,246718,1007,plus ($0.00)
2026-07-12T03:00:01Z,,97,4h 11m,,90,6d 3h 4m,,246718,0,plus ($0.00)
2026-07-12T03:15:01Z,,96,3h 56m,,90,6d 2h 48m,,247724,1006,plus ($0.00)
2026-07-12T03:30:01Z,,96,3h 41m,,90,6d 2h 34m,,247724,0,plus ($0.00)
2026-07-12T03:45:01Z,,95,3h 26m,,90,6d 2h 18m,,248744,1020,plus ($0.00)
2026-07-12T04:00:01Z,,95,3h 11m,,90,6d 2h 3m,,248744,0,plus ($0.00)
2026-07-12T04:15:01Z,,94,2h 56m,,89,6d 1h 49m,,249755,1011,plus ($0.00)
2026-07-12T04:30:01Z,,94,2h 41m,,89,6d 1h 34m,,249755,0,plus ($0.00)
2026-07-12T04:45:01Z,,92,2h 26m,,89,6d 1h 19m,,250747,992,plus ($0.00)
2026-07-12T05:00:01Z,,92,2h 11m,,89,6d 1h 4m,,250747,0,plus ($0.00)
2026-07-12T05:15:01Z,,91,1h 56m,,89,6d 49m,,251755,1008,plus ($0.00)
2026-07-12T05:30:01Z,,91,1h 41m,,89,6d 34m,,251755,0,plus ($0.00)
2026-07-12T05:45:01Z,,90,1h 26m,,89,6d 19m,,252761,1006,plus ($0.00)
2026-07-12T06:00:01Z,,98,4h 11m,,99,6d 4h 41m,,252761,0,plus ($0.00)
2026-07-12T06:15:01Z,,89,56m,,89,5d 23h 49m,,253768,1007,plus ($0.00)
2026-07-12T06:30:01Z,,89,41m,,89,5d 23h 34m,,253768,0,plus ($0.00)
2026-07-12T06:45:01Z,,87,26m,,88,5d 23h 19m,,254774,1006,plus ($0.00)
2026-07-12T07:00:01Z,,87,11m,,88,5d 23h 4m,,254774,0,plus ($0.00)
2026-07-12T07:15:02Z,,98,4h 57m,,88,5d 22h 49m,,255791,1017,plus ($0.00)
2026-07-12T07:30:01Z,,98,4h 41m,,88,5d 22h 34m,,255791,0,plus ($0.00)
2026-07-12T07:45:01Z,,97,4h 27m,,88,5d 22h 19m,,256802,1011,plus ($0.00)
2026-07-12T08:00:01Z,,96,4h 11m,,88,5d 22h 3m,,256802,0,plus ($0.00)
2026-07-12T08:15:02Z,,95,3h 57m,,88,5d 21h 49m,,257794,992,plus ($0.00)
2026-07-12T08:30:01Z,,95,3h 41m,,88,5d 21h 33m,,257794,0,plus ($0.00)
2026-07-12T08:45:01Z,,94,3h 26m,,87,5d 21h 18m,,258802,1008,plus ($0.00)
2026-07-12T09:00:02Z,,94,3h 12m,,87,5d 21h 3m,,258802,0,plus ($0.00)
2026-07-12T09:15:01Z,,93,2h 57m,,87,5d 20h 49m,,258802,0,plus ($0.00)
2026-07-12T09:30:01Z,,92,2h 42m,,87,5d 20h 34m,,259809,1007,plus ($0.00)
2026-07-12T09:45:01Z,,91,2h 27m,,87,5d 20h 19m,,260815,1006,plus ($0.00)
2026-07-12T10:00:01Z,,91,2h 12m,,87,5d 20h 3m,,260815,0,plus ($0.00)
2026-07-12T10:15:01Z,,89,1h 57m,,87,5d 19h 49m,,261835,1020,plus ($0.00)
2026-07-12T10:30:01Z,,89,1h 42m,,87,5d 19h 34m,,261835,0,plus ($0.00)
2026-07-12T10:45:01Z,,88,1h 27m,,86,5d 19h 19m,,262831,996,plus ($0.00)
2026-07-12T11:00:01Z,,88,1h 12m,,86,5d 19h 4m,,262831,0,plus ($0.00)
2026-07-12T11:15:01Z,,86,57m,,86,5d 18h 48m,,263837,1006,plus ($0.00)
2026-07-12T11:30:01Z,,86,42m,,86,5d 18h 33m,,263837,0,plus ($0.00)
2026-07-12T11:45:01Z,,85,27m,,86,5d 18h 18m,,149599,-114238,plus ($0.00)
2026-07-12T12:00:01Z,,84,12m,,86,5d 18h 3m,,149599,0,plus ($0.00)
2026-07-12T12:15:02Z,,99,4h 57m,,86,5d 17h 48m,,150497,898,plus ($0.00)
2026-07-12T12:30:01Z,,99,4h 42m,,86,5d 17h 34m,,150497,0,plus ($0.00)
2026-07-12T12:45:01Z,,97,4h 27m,,86,5d 17h 18m,,151494,997,plus ($0.00)
2026-07-12T13:00:01Z,,96,4h 12m,,85,5d 17h 3m,,151494,0,plus ($0.00)
2026-07-12T13:15:01Z,,94,3h 57m,,85,5d 16h 48m,,146049,-5445,plus ($0.00)
2026-07-12T13:30:01Z,,94,3h 42m,,85,5d 16h 34m,,146049,0,plus ($0.00)
2026-07-12T13:45:01Z,,93,3h 27m,,85,5d 16h 18m,,146995,946,plus ($0.00)
2026-07-12T14:00:01Z,,93,3h 12m,,85,5d 16h 4m,,146995,0,plus ($0.00)
2026-07-12T14:15:01Z,,93,2h 57m,,85,5d 15h 49m,,147911,916,plus ($0.00)
2026-07-12T14:30:01Z,,93,2h 42m,,85,5d 15h 34m,,147911,0,plus ($0.00)
2026-07-12T14:45:01Z,,92,2h 27m,,85,5d 15h 19m,,148835,924,plus ($0.00)
2026-07-12T15:00:01Z,,,,,,,,148835,0,
2026-07-12T15:15:01Z,,,,,,,,148835,0,
2026-07-12T15:30:01Z,,,,,,,,148835,0,
2026-07-12T15:45:01Z,,91,1h 27m,,85,5d 14h 18m,,150185,1350,plus ($0.00)
2026-07-12T16:00:01Z,,91,1h 12m,,85,5d 14h 3m,,150185,0,plus ($0.00)
2026-07-12T16:15:01Z,,90,57m,,84,5d 13h 49m,,151106,921,plus ($0.00)
2026-07-12T16:30:01Z,,90,42m,,84,5d 13h 33m,,151106,0,plus ($0.00)
2026-07-12T16:45:01Z,,89,27m,,84,5d 13h 19m,,152029,923,plus ($0.00)
2026-07-12T17:00:01Z,,89,12m,,84,5d 13h 3m,,152029,0,plus ($0.00)
2026-07-12T17:15:02Z,,99,4h 57m,,84,5d 12h 48m,,152956,927,plus ($0.00)
2026-07-12T17:30:02Z,,99,4h 42m,,84,5d 12h 33m,,152956,0,plus ($0.00)
2026-07-12T17:45:01Z,,98,4h 27m,,84,5d 12h 19m,,153882,926,plus ($0.00)
2026-07-12T18:00:01Z,,98,4h 12m,,84,5d 12h 4m,,153882,0,plus ($0.00)
2026-07-12T18:15:01Z,,97,3h 57m,,84,5d 11h 48m,,154808,926,plus ($0.00)
2026-07-12T18:30:02Z,,,,,,,,154808,0,plus ($0.00)
2026-07-12T18:45:01Z,,,,,,,,155800,992,plus ($0.00)
2026-07-12T19:00:01Z,,,,,,,,155800,0,plus ($0.00)
2026-07-12T19:15:02Z,,,,,,,,156738,938,
2026-07-12T19:30:01Z,,,,,,,,156738,0,plus ($0.00)
2026-07-12T19:45:01Z,,,,,,,,157666,928,plus ($0.00)
2026-07-12T20:00:01Z,,,,,,,,157666,0,plus ($0.00)
2026-07-12T20:15:01Z,,,,,,,,158585,919,plus ($0.00)
2026-07-12T20:30:02Z,,,,,,,,158585,0,plus ($0.00)
2026-07-12T20:45:01Z,,,,,,,,159516,931,plus ($0.00)
2026-07-12T21:00:02Z,,,,,,,,159516,0,plus ($0.00)
2026-07-12T21:15:01Z,,,,,,,,160437,921,plus ($0.00)
2026-07-12T21:30:02Z,,,,,,,,160437,0,plus ($0.00)
2026-07-12T21:45:01Z,,,,,,,,181482,21045,plus ($0.00)
2026-07-12T21:47:29Z,,,,,98,6d 21h 16m,2026-07-19T19:04:13Z,181482,0,plus ($0.00)
2026-07-12T21:49:48Z,,,,,97,6d 21h 14m,2026-07-19T19:04:13Z,181482,0,plus ($0.00)
2026-07-12T22:00:02Z,,,,,97,6d 21h 3m,2026-07-19T19:04:14Z,181482,0,plus ($0.00)
2026-07-12T22:15:01Z,,,,,96,6d 20h 49m,2026-07-19T19:04:13Z,181958,476,plus ($0.00)
2026-07-12T22:30:01Z,,,,,,,,181958,0,
2026-07-12T22:45:01Z,,,,,96,6d 20h 19m,2026-07-19T19:04:13Z,182504,546,plus ($0.00)
2026-07-12T23:00:01Z,,,,,96,6d 20h 4m,2026-07-19T19:04:13Z,182504,0,plus ($0.00)
2026-07-12T23:15:01Z,,,,,96,6d 19h 49m,2026-07-19T19:04:13Z,183024,520,plus ($0.00)
2026-07-12T23:30:01Z,,,,,96,6d 19h 34m,2026-07-19T19:04:13Z,183024,0,plus ($0.00)
2026-07-12T23:45:01Z,,,,,96,6d 19h 19m,2026-07-19T19:04:13Z,183580,556,plus ($0.00)
2026-07-13T00:00:01Z,,,,,96,6d 19h 4m,2026-07-19T19:04:13Z,183580,0,plus ($0.00)
2026-07-13T00:15:02Z,,,,,95,6d 18h 49m,2026-07-19T19:04:13Z,184132,552,plus ($0.00)
2026-07-13T00:30:01Z,,,,,,,,184132,0,
2026-07-13T00:45:01Z,,,,,,,,184132,0,
2026-07-13T01:00:01Z,,,,,95,6d 18h 4m,2026-07-19T19:04:13Z,184132,0,plus ($0.00)
2026-07-13T01:15:01Z,,,,,95,6d 17h 48m,2026-07-19T19:04:13Z,184909,777,plus ($0.00)
2026-07-13T01:30:01Z,,,,,95,6d 17h 34m,2026-07-19T19:04:13Z,184909,0,plus ($0.00)
2026-07-13T01:45:01Z,,,,,95,6d 17h 19m,2026-07-19T19:04:13Z,185455,546,plus ($0.00)
2026-07-13T02:00:01Z,,,,,95,6d 17h 4m,2026-07-19T19:04:13Z,185455,0,plus ($0.00)
2026-07-13T02:15:01Z,,,,,95,6d 16h 49m,2026-07-19T19:04:13Z,185992,537,plus ($0.00)
2026-07-13T02:30:01Z,,,,,95,6d 16h 34m,2026-07-19T19:04:14Z,185992,0,plus ($0.00)
2026-07-13T02:45:01Z,,,,,95,6d 16h 19m,2026-07-19T19:04:13Z,186554,562,plus ($0.00)
2026-07-13T03:00:01Z,,,,,95,6d 16h 4m,2026-07-19T19:04:13Z,186554,0,plus ($0.00)
2026-07-13T03:15:01Z,,,,,94,6d 15h 49m,2026-07-19T19:04:13Z,187094,540,plus ($0.00)
2026-07-13T03:30:01Z,,,,,94,6d 15h 34m,2026-07-19T19:04:14Z,187094,0,plus ($0.00)
2026-07-13T03:45:01Z,,,,,94,6d 15h 19m,2026-07-19T19:04:13Z,187668,574,plus ($0.00)
2026-07-13T04:00:01Z,,,,,94,6d 15h 3m,2026-07-19T19:04:13Z,169339,-18329,plus ($0.00)
2026-07-13T04:15:01Z,,,,,93,6d 14h 49m,2026-07-19T19:04:13Z,174645,5306,plus ($0.00)
2026-07-13T04:30:02Z,,,,,93,6d 14h 34m,2026-07-19T19:04:13Z,174645,0,plus ($0.00)
2026-07-13T04:45:01Z,,,,,93,6d 14h 19m,2026-07-19T19:04:14Z,177435,2790,plus ($0.00)
2026-07-13T05:00:02Z,,,,,93,6d 14h 4m,2026-07-19T19:04:13Z,177435,0,plus ($0.00)
2026-07-13T05:15:02Z,,,,,93,6d 13h 49m,2026-07-19T19:04:13Z,180247,2812,plus ($0.00)
2026-07-13T05:30:01Z,,,,,93,6d 13h 34m,2026-07-19T19:04:14Z,161546,-18701,plus ($0.00)
2026-07-13T05:45:01Z,,,,,92,6d 13h 19m,2026-07-19T19:04:13Z,224855,63309,plus ($0.00)
2026-07-13T06:00:01Z,,,,,92,6d 13h 4m,2026-07-19T19:04:13Z,224855,0,plus ($0.00)
2026-07-13T06:15:01Z,,,,,92,6d 12h 49m,2026-07-19T19:04:13Z,227659,2804,plus ($0.00)
2026-07-13T06:30:01Z,,,,,92,6d 12h 34m,2026-07-19T19:04:14Z,227659,0,plus ($0.00)
2026-07-13T06:45:01Z,,,,,92,6d 12h 19m,2026-07-19T19:04:13Z,230484,2825,plus ($0.00)
2026-07-13T07:00:01Z,,,,,92,6d 12h 4m,2026-07-19T19:04:13Z,230484,0,plus ($0.00)
2026-07-13T07:15:01Z,,,,,91,6d 11h 49m,2026-07-19T19:04:13Z,233255,2771,plus ($0.00)
2026-07-13T07:30:01Z,,,,,91,6d 11h 34m,2026-07-19T19:04:13Z,233255,0,plus ($0.00)
2026-07-13T07:45:01Z,,,,,91,6d 11h 18m,2026-07-19T19:04:13Z,236068,2813,plus ($0.00)
2026-07-13T08:00:01Z,,,,,,,,236068,0,
2026-07-13T08:15:01Z,,,,,90,6d 10h 49m,2026-07-19T19:04:13Z,272831,36763,plus ($0.00)
2026-07-13T08:30:01Z,,,,,,,,272831,0,
2026-07-13T08:45:01Z,,,,,,,,272831,0,
2026-07-13T09:00:01Z,,,,,90,6d 10h 4m,2026-07-19T19:04:13Z,272831,0,plus ($0.00)
2026-07-13T09:15:01Z,,,,,90,6d 9h 49m,2026-07-19T19:04:14Z,275865,3034,plus ($0.00)
2026-07-13T09:30:01Z,,,,,90,6d 9h 34m,2026-07-19T19:04:14Z,275865,0,plus ($0.00)
2026-07-13T09:45:01Z,,,,,90,6d 9h 19m,2026-07-19T19:04:14Z,278661,2796,plus ($0.00)
2026-07-13T10:00:01Z,,,,,90,6d 9h 4m,2026-07-19T19:04:13Z,278661,0,plus ($0.00)
2026-07-13T10:15:01Z,,,,,89,6d 8h 49m,2026-07-19T19:04:13Z,294948,16287,plus ($0.00)
2026-07-13T10:30:01Z,,,,,89,6d 8h 34m,2026-07-19T19:04:13Z,294948,0,plus ($0.00)
2026-07-13T10:45:01Z,,,,,89,6d 8h 19m,2026-07-19T19:04:14Z,297688,2740,plus ($0.00)
2026-07-13T11:00:01Z,,,,,89,6d 8h 4m,2026-07-19T19:04:13Z,297688,0,plus ($0.00)
2026-07-13T11:15:01Z,,,,,89,6d 7h 49m,2026-07-19T19:04:14Z,300493,2805,plus ($0.00)
2026-07-13T11:30:01Z,,,,,89,6d 7h 34m,2026-07-19T19:04:14Z,300493,0,plus ($0.00)
2026-07-13T11:45:01Z,,,,,88,6d 7h 19m,2026-07-19T19:04:13Z,303283,2790,plus ($0.00)
2026-07-13T12:00:01Z,,,,,88,6d 7h 4m,2026-07-19T19:04:14Z,303283,0,plus ($0.00)
2026-07-13T12:15:01Z,,,,,88,6d 6h 49m,2026-07-19T19:04:13Z,306089,2806,plus ($0.00)
2026-07-13T12:30:01Z,,,,,88,6d 6h 34m,2026-07-19T19:04:13Z,306089,0,plus ($0.00)
2026-07-13T12:45:01Z,,,,,87,6d 6h 19m,2026-07-19T19:04:13Z,308899,2810,plus ($0.00)
2026-07-13T13:00:01Z,,,,,87,6d 6h 4m,2026-07-19T19:04:13Z,308899,0,plus ($0.00)
2026-07-13T13:15:01Z,,,,,87,6d 5h 49m,2026-07-19T19:04:13Z,311682,2783,plus ($0.00)
2026-07-13T13:30:01Z,,,,,87,6d 5h 34m,2026-07-19T19:04:14Z,311682,0,plus ($0.00)
2026-07-13T13:45:01Z,,,,,87,6d 5h 19m,2026-07-19T19:04:13Z,314471,2789,plus ($0.00)
2026-07-13T14:00:02Z,,,,,87,6d 5h 4m,2026-07-19T19:04:14Z,314471,0,plus ($0.00)
2026-07-13T14:15:01Z,,,,,86,6d 4h 49m,2026-07-19T19:04:13Z,317271,2800,plus ($0.00)
2026-07-13T14:30:01Z,,,,,86,6d 4h 34m,2026-07-19T19:04:13Z,317271,0,plus ($0.00)
2026-07-13T14:45:01Z,,,,,86,6d 4h 19m,2026-07-19T19:04:14Z,320072,2801,plus ($0.00)
2026-07-13T15:00:01Z,,,,,86,6d 4h 4m,2026-07-19T19:04:13Z,320072,0,plus ($0.00)
2026-07-13T15:15:01Z,,,,,85,6d 3h 49m,2026-07-19T19:04:14Z,322884,2812,plus ($0.00)
2026-07-13T15:30:01Z,,,,,85,6d 3h 34m,2026-07-19T19:04:13Z,322884,0,plus ($0.00)
2026-07-13T15:45:01Z,,,,,85,6d 3h 19m,2026-07-19T19:04:13Z,325690,2806,plus ($0.00)
2026-07-13T16:00:01Z,,,,,84,6d 3h 4m,2026-07-19T19:04:13Z,329617,3927,plus ($0.00)
2026-07-13T16:15:01Z,,,,,84,6d 2h 49m,2026-07-19T19:04:13Z,335634,6017,plus ($0.00)
2026-07-13T16:30:01Z,,,,,84,6d 2h 34m,2026-07-19T19:04:13Z,335634,0,plus ($0.00)
2026-07-13T16:45:01Z,,,,,84,6d 2h 19m,2026-07-19T19:04:13Z,338428,2794,plus ($0.00)
2026-07-13T17:00:01Z,,,,,84,6d 2h 4m,2026-07-19T19:04:13Z,338428,0,plus ($0.00)
2026-07-13T17:15:01Z,,,,,83,6d 1h 49m,2026-07-19T19:04:13Z,341224,2796,plus ($0.00)
2026-07-13T17:30:01Z,,,,,83,6d 1h 34m,2026-07-19T19:04:14Z,341224,0,plus ($0.00)
